Intel Mac OS X 10_15_7,MacIntel,8,Not Available,Google Inc. (Apple),"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",1680x1050,Chrome/137.0.0.0,127.0.0.1
Intel Mac OS X 10_15_7,MacIntel,8,Not Available,Google Inc. (Apple),"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",1680x1050,Chrome/137.0.0.0,127.0.0.1
Intel Mac OS X 10_15_7,MacIntel,8,Not Available,Google Inc. (Apple),"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",1680x1050,Chrome/137.0.0.0,127.0.0.1
Intel Mac OS X 10_15_7,MacIntel,8,Not Available,Google Inc. (Apple),"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",1680x1050,Chrome/137.0.0.0,127.0.0.1
